created_at,id,text,favorite_count,retweet_count,user_id_str,user_name,user_screen_name,user_location,user_description,user_friends_count,user_followers_count,hashtags,mentions
Sun Jan 28 23:31:41 +0000 2018,957758107018498048,Shouldn't @TheVillaSomalia bring back Somali refugees stuck in limbo in dangerous immigration detention centres wit… https://t.co/4LBjncN8cj,4,3,757679167374782464,Liban Farah,Barkinka1,,#PanSomali Policy Advocate 📢 | Geopolitics | Socioeconomics | Development | Justice | Oil & Gas | Governance & Law | Accountability | Stuff,682,8494,,TheVillaSomalia
Sun Jan 28 20:43:37 +0000 2018,957715809039773696,The worst humanitarian crisis we have seen' - check out my interview with shadow immigration minister… https://t.co/PDLcf2gx3k,6,2,901977256175833089,HomeAwayFromHomeland,HAFHomeland,United Kingdom,"Blogging/interviewing on issues facing, and linked to, the South Asian population in the UK. @arandhillonWG",4500,2036,,
Sun Jan 28 20:36:46 +0000 2018,957714086229241856,This actually is not a bad idea. Do the same for asylees and refugees. The ignorance about our actual immigration l… https://t.co/LHtQRSupjC,11,2,306012517,Alan Cross,AlanLCross,SF North Bay,SBC Pastor/Writer. NOLA-MS-AL-Now CA. Bylines:@NYTimes @BulwarkOnline @RNS @ProvidenceMag @CTMagazine @TIME @MGMAdvertiser Migration|Race|Religion|South|History,1834,10075,,
Sun Jan 28 20:49:24 +0000 2018,957717267759874049,"Breitbart editor complaining about legal immigration system

1st he has all of his facts wrong about how Syrian ref… https://t.co/XST5Wyj4gm",12,2,17688491,Nataya,Nataya,"Boulder, Co","Writer, Artist, Political Junkie, Weather Geek, Business Manager, and maybe some cats
I will follow back whenever Twitter lets me",5000,4501,,
Sun Jan 28 20:17:14 +0000 2018,957709171469815809,@chefjoseandres @TomJawetz @IvankaTrump Without cutting legal immigration to 20s levels while saying we need more y… https://t.co/vsARiCEwhj,2,2,803700222186684416,"America, GA Senate time",OverUnderClover,"Crawfordsville, IN","Software dev she, serially obsessed, in a whole lot of momentary relief and ready to dive in on helping GA Senate races

donate to @spreadthevoteus",3610,6705,,dvorakoelling
Sun Jan 28 22:25:07 +0000 2018,957741355824046080,"@JonahNRO It's the Left's new campaign to re-label chain migration ""family reunification.""

Similar was previously… https://t.co/mMvHxxH5aY",2,1,3507835097,id est,idestINT,cum grano salis,"The last time I was wrong, Grover Cleveland was president.",659,631,,
Sun Jan 28 22:24:31 +0000 2018,957741201356197888,"What Happens When You Cross the United States Border Illegally?
https://t.co/zIzwEEzhlP
We hear a lot of lies from… https://t.co/GH1yHoDjNy",0,1,1431031490,Biden & Harris! Our President & Vice President!,Arthur59611540,USA,"Consulting (environment, entomology) B.S. Biology M.S. Aquatic biology - Ret. Ohio EPA, Jazz, comedy, Follow = Follow, no businesses, No Repug. Must show bio!",3125,3774,Refugees,TexasTribune
Thu Feb 01 22:30:00 +0000 2018,959192134023860224,"Refugees blocked by @realDonaldTrump’s hateful policies:

-Schoolgirl from Syria injured by shrapnel
-Lesbian woman… https://t.co/mRgHHdR35a",98,63,19608297,Human Rights Campaign,HRC,"Washington, DC","HRC is the nation’s largest LGBTQ civil rights organization. We envision a world where LGBTQ people are ensured equality at home, at work & in every community.",150927,823968,,RepStevenSmith
Thu Feb 01 23:00:01 +0000 2018,959199688585981952,"DON'T FORGET: This Saturday, February 3 from 10 am - 6 pm, Seattle's @iandraffairs's will be providing naturalizati… https://t.co/emogD3UWhU",23,12,2502149520,M. Lorena González,MLorenaGonzalez,"Seattle, Washington",New mama. Daughter of migrant farmworkers. Civil rights attorney. Seattle City Council President. Lower Yakima Valley gal.  Proud Democrat.,1725,6059,,nytimes
Thu Feb 01 21:41:01 +0000 2018,959179806842802178,"Dallas Immigration Caseworkers Seek Answers For Refugees, Immigrants In Uncertain Times https://t.co/4V4qenG3Al https://t.co/X8UFCNIVXH",2,3,2533104750,Texas Standard,TexasStandard,"Texas, USA","🕙 You're on Texas Standard time. We're a production of @KUT Austin, @keranews North Texas, @TPRNews San Antonio & @HoustonPubMedia.",1387,17815,,
Thu Feb 01 21:45:11 +0000 2018,959180858153455616,"#DYK: When getting police certificates for IEC, you only need to provide certificates for countries where you have… https://t.co/yB53tSm4gf",4,3,2932396583,IEC,IEC_EIC,,"International Experience Canada (IEC), Government of Canada. (Terms: http://j.mp/1nJith2 ) - Français : @EIC_IEC",19,13832,,
Thu Feb 01 22:20:00 +0000 2018,959189617957273603,The travel ban has faced several legal challenges and immigrant advocates say it’s had a chilling effect on refugee… https://t.co/78WaQpC88K,1,2,2533104750,Texas Standard,TexasStandard,"Texas, USA","🕙 You're on Texas Standard time. We're a production of @KUT Austin, @keranews North Texas, @TPRNews San Antonio & @HoustonPubMedia.",1387,17815,,
Thu Feb 01 22:00:18 +0000 2018,959184659560173568,"Refugees crossing into B.C. on the rise, immigration group says. https://t.co/AKy7jIc3HE #CDNRFG #CDNPOLI",0,1,539149890,GeramiLaw,ArghavanGerami,"Ottawa, ON",Arghavan Gerami is the Founder and Managing Director of Gerami Law Professional Corporation. She has expertise in Canadian Immigration and Refugee Law.,547,1073,,KING5Seattle
Thu Feb 01 22:16:39 +0000 2018,959188776567353344,Increased Security Measures Adds To Uncertainty For N.H. Refugee Families: https://t.co/JLH7uwEeRW #immigration… https://t.co/wllvMofnIJ,0,1,10649692,NH Public Radio,nhpr,"New Hampshire, USA",News from New Hampshire Public Radio and NPR. Visit https://t.co/FWl5VysxhB. Subscribe to our newsletters: https://t.co/Px1eez2Rua Become a member: https://t.co/PkiWZfHhpT,1927,44518,,
Thu Feb 01 22:21:01 +0000 2018,959189875223392257,ISSofBC was interview by the @VancouverSun regarding the recent release of the Welcome Centre Refugee Claimant Bull… https://t.co/97AbO8IVKJ,2,1,86152585,Immigrant Services Society of BC,issbc,"Vancouver, BC, Canada","Helping immigrants build a future in Canada with ESL, settlement and career services.",1353,4816,,
Thu Feb 01 23:54:16 +0000 2018,959213340101881856,This is different from Express Entry where .@CitImmCanada requires police clearances from every country where you h… https://t.co/aLmgE11Gly,0,1,413529865,Tamara M-K,TTRRMK,"Ottawa, ON","Canadian Immigration junkie/lawyer,  traveler & consumer of news of all sorts - Views are my own - Tweets/Retweets do not constitute endorsement or advice",680,1905,,CitImmCanada
Thu Feb 01 22:34:37 +0000 2018,959193294440935424,"RT @CanEmbBFA: #StudyinCanada: To avoid disappointments, apply for your study permit at least two months prior to your trip to #Canada http…",0,0,712232198435414016,Mamadou OUATTARA,nazeouatt1,,,116,230,,
Sat Feb 10 22:40:36 +0000 2018,962456292215480322,My 16 year old brother is quite the political artist. He did this after 🇬🇧 voted for #Brexit #NewBanksyontherise… https://t.co/r4DZOztMe3,4,3,465005269,Nish,NishIsmail,London,Multimedia journalist. All views mine RTs do not mean endorsement. Peace ✌🏼️If you have any stories email me nishismail1989@gmail.com,2013,1091,,chrisjanssensVB
Sat Feb 10 22:37:41 +0000 2018,962455559952838656,RT @FreefromTorture What’s the impact of #immigration #detention on #refugees who’ve survived torture?… https://t.co/HwtEYm8Gt8,1,3,2330060305,John Chisholm,DrJohnChisholm,London,"BMA Medical Ethics Committee Chair; Men's Health Forum Chair; member, BMA & RCGP Councils; RCGP Trustee; BMA Vice-President. Anti-Brexit. Views personal.",1144,2014,,LiverpoolTeknoF
Sat Feb 10 21:56:58 +0000 2018,962445310885875713,Saw Human Flow today. A MUST see on immigration and refugees. No dry eyes as we watched the reality of what closing… https://t.co/AZ3nU49oYu,7,2,18613572,rufflemuffin,rufflemuffin,London | Sometimes Glasgow,"Dr of Design, founded @wearesnook @dearestscotland @cycle_hack @mypolice Nesta New Radical, GOOD #100 / Board @lomondtrossachs @addactionuk @wearesettle she/her",5376,10867,,RSTP_ca
Sat Feb 10 22:13:40 +0000 2018,962449513330958337,"RT @FreefromTorture When refugees who've survived #torture are detained for immigration purposes, it has a profound… https://t.co/heAek4qSKf",1,1,2330060305,John Chisholm,DrJohnChisholm,London,"BMA Medical Ethics Committee Chair; Men's Health Forum Chair; member, BMA & RCGP Councils; RCGP Trustee; BMA Vice-President. Anti-Brexit. Views personal.",1144,2014,,
Sat Feb 10 23:44:27 +0000 2018,962472363513139200,"Prof @KarenMusalo presents the 2018 O’Connell/Lorwin Conference on Immigration Law and Policy, at @uoregon—“Refugee… https://t.co/VkZD5Oxpp1",2,1,20939407,UC Hastings Law,UCHastingsLaw,"San Francisco, CA",The official Twitter feed for UC Hastings Law. ⚖️,181,10444,,KarenMusalo|uoregon
Sat Feb 10 22:00:23 +0000 2018,962446173842956293,@JuanSaaa An undocumented immigrant is an illegal alien. https://t.co/YwHlR72oGx,2,1,580385754,Patti-Bayou 🇺🇸🇮🇱,Patti_Bayou,The Deep South Ala/La  🚫Porn!,I support the President. Christ Jesus/Bible/family/country/Constitution/dogs&cats. Not PC #ProIsrael #1A #2A #ProLife  #KAG,4412,4454,,NewsandGuts
Sat Feb 10 23:58:29 +0000 2018,962475892659359744,"RT @adexmee: For those interested in relocating to Canada. Don’t sit on your success, don’t doubt it and stop procrastinating. Read this an…",0,0,67885089,Temmy 🦁,temmyboy,Zion,"#Psalmist
#BLW
#Content Creator
#ARSENAL",1013,307,,CitImmCanada
Sat Feb 10 22:23:09 +0000 2018,962451901030764546,"When I think of immigration reform, people who are denied green cards, though married to US Citizens, refugees gran… https://t.co/kc0ekorq4a",0,0,428141833,Joshua,jamorris0605,Gypsy Winds Blow,"artist and writer; pretender at everything else.

Likes, RT, Follows, not = endorsement",695,303,,NDP
Sat Feb 10 22:17:38 +0000 2018,962450512351285248,RT @FiveRights: The people of every country in Europe are reaching the same conclusion:  the migrants are not refugees. They are taking adv…,0,0,633719627,thelawless1,PogMoThoin1Grid,dublin ireland,Pog Mo Thoin 1 #legaliseit #cannabis 💨💨💨🇮🇪,196,112,,AzWarren|Magialuna|ReadingDiva3|armandcamera|philipneumann|qneill|scientist_rogue|scottderrickson|stevesilberman
Sat Feb 10 22:17:44 +0000 2018,962450539467411457,RT @FiveRights: The people of every country in Europe are reaching the same conclusion:  the migrants are not refugees. They are taking adv…,0,0,886274750716280832,MkAmericaGreatAgain,MkAmericaGreat1,"Maine, USA","Stop paying Democrats... their doing nothing for America to earn a salary!!! Loves Jesus, Holds A Trump Train Ticket:), Single dad raising 12 year old great boy",457,356,,RepStevenSmith
Mon Feb 19 17:01:44 +0000 2018,965632505989746691,Are you an international student in an Atlantic province? The Atlantic Immigration Pilot has a program for internat… https://t.co/1eEIcqWen5,72,54,91193025,IRCC,CitImmCanada,Canada,"Immigration, Refugees and Citizenship Canada. We answer questions asked from 9 a.m. Mon to 5 p.m. Fri, ET. Terms http://j.mp/1nJith2 Français @CitImmCanFR",245,390784,,
Mon Feb 19 21:09:55 +0000 2018,965694963953618947,Andrew Haile once served in a role similar to what I did for several years as an accredited representative helping… https://t.co/jbVuO9q6QW,13,4,93123705,Matthew Soerens,MatthewSoerens,"Aurora, Illinois","US Director of Church Mobilization, @WorldRelief. National Coordinator, Evangelical Immigration Table. Co-author, Welcoming the Stranger, Seeking Refuge",1770,8671,ThankCanada,
Mon Feb 19 17:05:00 +0000 2018,965633327389724673,"ICYMI The case of Swiss-led child evacuations: @TheSambells blogs on immigration control, neutrality, and child ref… https://t.co/pOtwocHAG8",2,2,3382020261,Children's HistSocUK,histchild,"London, England",The Children's History Society is for #twitterstorians & all into histories of children and young people #histchild. Updated @cgsloan. Conference #histchild2020,2944,6485,,
Mon Feb 19 17:47:02 +0000 2018,965643905374007297,"World Government of World Citizens""The will of the people shall be the basis of the authority of government...""Arti… https://t.co/YdSGnU8SyY",2,2,1460288238,The Ghost of Dr Carl Jensen,Cecalli_Helper,Censored,"In his missing memoir, Carl had numerous pages of my former addresses. It angered me, but it doesn't matter because it was never published. I am Pia Jensen.",12853,12147,,
Mon Feb 19 22:05:14 +0000 2018,965708885247057920,#BBC #Collateral Whilst beginning to show what a shambles we have re: immigration there's a typical #DavidHare mess… https://t.co/CAx9p9REe1,0,2,68412451,Andy Mullen,AndrewJMullen,,"History, WW1 researcher, Science, Atheist, Anti-EU, New economics/politics, Celtic FC, anti-corruption, MBA, MSc, BSc, BA",2977,2223,,
Mon Feb 19 17:27:56 +0000 2018,965639097166585856,"According to Immigration, Refugees and Citizenship Canada,1,880 Eritrean refugees were resettled to Canada from Isr… https://t.co/2H5KvROvcg",1,1,39334692,Janice Spain-Kilmer,PhDBaby,"Ontario, Canada","🇨🇦 Free Speech advocate, Historian. Former Liberal, dislikes Justin Trudeau, Marxists & CBC. Currently residing in Thailand where everybody gets along.",3115,3430,,
Mon Feb 19 20:22:16 +0000 2018,965682972258025472,"We already have a Startup Visa program (which is a good start):
https://t.co/ASTJNpXKIR

But 🇨🇦 could go even furth… https://t.co/ZJkMp2G3Mv",11,1,17046072,Justin Jackson,mijustin,"Vernon, BC",Bootstrapper ⚡️ building @transistorfm (podcast hosting + stats),946,26753,,
Mon Feb 19 21:11:00 +0000 2018,965695236285583362,"""@theblackpanther is about many things: ... Immigration, borders, refugees. What it means to be black. What it mean… https://t.co/rguQDtP49E",3,1,1500252408,World Service,worldcitizengov,"Washington, DC, Earth",World Service Authority: dedicated to world citizenship & human and environmental rights. Provider of the World Passport & World Citizen Card.,149,698,responsibilitysharing,
Mon Feb 19 21:39:19 +0000 2018,965702360977821697,"@RomikVadhvana Hi, you can click here to change your work conditions: https://t.co/Kwuke63neC For examples of healt… https://t.co/5eJ3eCSBIw",0,1,91193025,IRCC,CitImmCanada,Canada,"Immigration, Refugees and Citizenship Canada. We answer questions asked from 9 a.m. Mon to 5 p.m. Fri, ET. Terms http://j.mp/1nJith2 Français @CitImmCanFR",245,390784,,
Mon Feb 19 21:56:05 +0000 2018,965706580808388608,"@TheNationNews #TheAbroad #Irregular #Immigration is nothing short of a searing 

The make of @GOVUK is right under… https://t.co/GY0rssivCb",2,1,945552687533260800,Aborisade Adetola,AborisadeAdeto1,"Port Harcourt, Nigeria","ED @childandgreen
FO @SOS_Foundation1
#CivilEngineer #Works #Rivers.

The opinion here are that of mine only",5432,8783,Immigration|Irregular|TheAbroad,GOVUK|TheNationNews
Wed Feb 28 22:41:01 +0000 2018,968979380235010055,"At a time of growing racism and xenophobia, Ariel Dorfman in the @nytimes on #PabloNeruda's role in taking refugees… https://t.co/YhzcNY1maV",26,17,52094248,Jorge Heine,jorgeheinel,"Boston, MA","Profesor de RRII,Pardee School of Global Studies, Universidad de Boston .Ex Embajador de Chile en China, en India y en Sudáfrica. Instagram @jorgeheine",4003,16009,,
Wed Feb 28 23:52:21 +0000 2018,968997329176055809,Proposed mobile phone ban adds to extra security measures in immigration centres https://t.co/K1WLfI6biA,0,0,517168844,BlueMountainsGazette,bmgazette,"Blue Mountains, NSW, Australia",Blue Mountains Gazette: First for news in the Blue Mountains,105,2217,,CitImmCanada
Wed Feb 28 21:43:05 +0000 2018,968964800511430661,"RT @TheLoyalO: As a manmade disaster continues to play out in the wake of Trump's immigration orders, your support can fund organizations d…",0,0,4101882913,Catnip🐾 Creek (Wear Mask or Stay Home),CatnipCreek,"Kansas City, MO area",Retired Univ. Faculty & Researcher  🐾 Owned by 3 Black Cats  🐾  USMC Military Brat. 🏈 #ChiefsKingdom  🚨  #DefendDemocracy 🌊 #Resist   🚨  #BidenHarris2020,2838,1284,,NDP
